,property,price_range,location,property_link,agency,unit,unit_price,unit_type,unit_info
312,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 565,690 - € 2,695,900",Luxembourg,https://www.immotop.lu/annonces/510935/165699/,Venice Consulting SA,"Appartement 1 chambre route d'Arlon, Belair, Luxembourg","€ 741,174",Appartement,"{'chambre/pièce': '1', 'superficie': '61\n m²', 'bain/douche': '1', 'étage': '3'}"
313,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 565,690 - € 2,695,900",Luxembourg,https://www.immotop.lu/annonces/510935/165701/,Venice Consulting SA,"Appartement 1 chambre route d'Arlon, Belair, Luxembourg","€ 801,455",Appartement,"{'chambre/pièce': '1', 'superficie': '60\n m²', 'bain/douche': '1', 'étage': '1'}"
314,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 565,690 - € 2,695,900",Luxembourg,https://www.immotop.lu/annonces/510935/165703/,Venice Consulting SA,"Appartement 1 chambre route d'Arlon, Belair, Luxembourg","€ 813,247",Appartement,"{'chambre/pièce': '1', 'superficie': '60\n m²', 'bain/douche': '1', 'étage': '2'}"
315,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 565,690 - € 2,695,900",Luxembourg,https://www.immotop.lu/annonces/510935/165705/,Venice Consulting SA,"Penthouse route d'Arlon, Belair, Luxembourg","€ 815,585",Penthouse,"{'chambre/pièce': '1', 'superficie': '57\n m²', 'étage': '4'}"
316,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 565,690 - € 2,695,900",Luxembourg,https://www.immotop.lu/annonces/510935/165707/,Venice Consulting SA,"Appartement 2 chambres route d'Arlon, Belair, Luxembourg","€ 856,760",Appartement,"{'chambres/pièces': '2', 'superficie': '73\n m²', 'bain/douche': '1', 'étage': '1'}"
317,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 565,690 - € 2,695,900",Luxembourg,https://www.immotop.lu/annonces/510935/165709/,Venice Consulting SA,"Appartement 2 chambres route d'Arlon, Belair, Luxembourg","€ 882,284",Appartement,"{'chambres/pièces': '2', 'superficie': '73\n m²', 'bain/douche': '1', 'étage': '3'}"
318,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 565,690 - € 2,695,900",Luxembourg,https://www.immotop.lu/annonces/510935/165711/,Venice Consulting SA,"Appartement 1 chambre route d'Arlon, Belair, Luxembourg","€ 889,440",Appartement,"{'chambre/pièce': '1', 'superficie': '65\n m²', 'bain/douche': '1', 'étage': '4'}"
319,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 565,690 - € 2,695,900",Luxembourg,https://www.immotop.lu/annonces/510935/165713/,Venice Consulting SA,"Appartement 2 chambres route d'Arlon, Belair, Luxembourg","€ 924,400",Appartement,"{'chambres/pièces': '2', 'superficie': '79\n m²', 'bain/douche': '1', 'étage': '1'}"
320,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 565,690 - € 2,695,900",Luxembourg,https://www.immotop.lu/annonces/510935/165715/,Venice Consulting SA,"Appartement 2 chambres route d'Arlon, Belair, Luxembourg","€ 937,922",Appartement,"{'chambres/pièces': '2', 'superficie': '79\n m²', 'bain/douche': '1', 'étage': '2'}"
321,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 565,690 - € 2,695,900",Luxembourg,https://www.immotop.lu/annonces/510935/165717/,Venice Consulting SA,"Appartement 1 chambre route d'Arlon, Belair, Luxembourg","€ 945,260",Appartement,"{'chambre/pièce': '1', 'superficie': '70\n m²', 'bain/douche': '1', 'étage': '1'}"
322,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 565,690 - € 2,695,900",Luxembourg,https://www.immotop.lu/annonces/510935/165719/,Venice Consulting SA,"Appartement 2 chambres route d'Arlon, Belair, Luxembourg","€ 953,724",Appartement,"{'chambres/pièces': '2', 'superficie': '79\n m²', 'bain/douche': '1', 'étage': '3'}"
323,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 565,690 - € 2,695,900",Luxembourg,https://www.immotop.lu/annonces/510935/165721/,Venice Consulting SA,"Appartement 1 chambre route d'Arlon, Belair, Luxembourg","€ 958,864",Appartement,"{'chambre/pièce': '1', 'superficie': '70\n m²', 'bain/douche': '1', 'étage': '2'}"
324,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 565,690 - € 2,695,900",Luxembourg,https://www.immotop.lu/annonces/510935/165723/,Venice Consulting SA,"Appartement 2 chambres route d'Arlon, Belair, Luxembourg","€ 1,029,975",Appartement,"{'chambres/pièces': '2', 'superficie': '77\n m²', 'bain/douche': '1', 'étage': '1'}"
325,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 565,690 - € 2,695,900",Luxembourg,https://www.immotop.lu/annonces/510935/165725/,Venice Consulting SA,"Appartement 2 chambres route d'Arlon, Belair, Luxembourg","€ 1,045,271",Appartement,"{'chambres/pièces': '2', 'superficie': '77\n m²', 'bain/douche': '1', 'étage': '2'}"
326,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 565,690 - € 2,695,900",Luxembourg,https://www.immotop.lu/annonces/510935/165727/,Venice Consulting SA,"Appartement 2 chambres route d'Arlon, Belair, Luxembourg","€ 1,195,760",Appartement,"{'chambres/pièces': '2', 'superficie': '89\n m²', 'bain/douche': '1', 'étage': '1'}"
327,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 565,690 - € 2,695,900",Luxembourg,https://www.immotop.lu/annonces/510935/165729/,Venice Consulting SA,"Appartement 2 chambres route d'Arlon, Belair, Luxembourg","€ 1,213,575",Appartement,"{'chambres/pièces': '2', 'superficie': '89\n m²', 'bain/douche': '1', 'étage': '2'}"
328,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 565,690 - € 2,695,900",Luxembourg,https://www.immotop.lu/annonces/510935/165733/,Venice Consulting SA,Bureau - Cabinet en Vente,"€ 1,287,080",Bureau - Cabinet,"{'superficie': '104\n m²', 'étage': 'T'}"
329,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 565,690 - € 2,695,900",Luxembourg,https://www.immotop.lu/annonces/510935/165731/,Venice Consulting SA,Bureau - Cabinet en Vente,"€ 1,287,080",Bureau - Cabinet,"{'superficie': '104\n m²', 'étage': 'T'}"
330,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 565,690 - € 2,695,900",Luxembourg,https://www.immotop.lu/annonces/510935/165735/,Venice Consulting SA,Local commercial en Vente,"€ 1,346,200",Local commercial,"{'superficie': '131\n m²', 'étage': 'T'}"
331,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 565,690 - € 2,695,900",Luxembourg,https://www.immotop.lu/annonces/510935/165737/,Venice Consulting SA,"Penthouse route d'Arlon, Belair, Luxembourg","€ 2,326,050",Penthouse,"{'chambres/pièces': '3', 'superficie': '154\n m²', 'bains/douches': '2', 'étage': '4'}"
332,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 565,690 - € 2,695,900",Luxembourg,https://www.immotop.lu/annonces/510935/165739/,Venice Consulting SA,"Penthouse route d'Arlon, Belair, Luxembourg","€ 2,695,900",Penthouse,"{'chambres/pièces': '4', 'superficie': '178\n m²', 'étage': '4'}"
333,Appartements et Appartements-studio dans programme neuf à Bertrange,"€ 612,991 - € 3,112,007",Bertrange,https://www.immotop.lu/annonces/510943/165761/,Venice Consulting SA,"Appartement 1 chambre neuf, rez-de-chaussée, Bertrange, Bertrange","€ 612,991",Appartement,"{'chambre/pièce': '1', 'superficie': '35\n m²', 'bain/douche': '1', 'étage': 'T'}"
334,Appartements et Appartements-studio dans programme neuf à Bertrange,"€ 612,991 - € 3,112,007",Bertrange,https://www.immotop.lu/annonces/510943/165763/,Venice Consulting SA,"Studio à vendre, Bertrange, Bertrange","€ 629,171",Studio,"{'superficie': '35\n m²', 'bain/douche': '1'}"
335,Appartements et Appartements-studio dans programme neuf à Bertrange,"€ 612,991 - € 3,112,007",Bertrange,https://www.immotop.lu/annonces/510943/165767/,Venice Consulting SA,"Studio à vendre, Bertrange, Bertrange","€ 632,840",Studio,"{'superficie': '35\n m²', 'bain/douche': '1'}"
336,Appartements et Appartements-studio dans programme neuf à Bertrange,"€ 612,991 - € 3,112,007",Bertrange,https://www.immotop.lu/annonces/510943/165765/,Venice Consulting SA,"Studio à vendre, Bertrange, Bertrange","€ 632,840",Studio,"{'superficie': '35\n m²', 'bain/douche': '1'}"
337,Appartements et Appartements-studio dans programme neuf à Bertrange,"€ 612,991 - € 3,112,007",Bertrange,https://www.immotop.lu/annonces/510943/165769/,Venice Consulting SA,"Studio à vendre, Bertrange, Bertrange","€ 661,647",Studio,{'superficie': '42\n m²'}
338,Appartements et Appartements-studio dans programme neuf à Bertrange,"€ 612,991 - € 3,112,007",Bertrange,https://www.immotop.lu/annonces/510943/165773/,Venice Consulting SA,"Studio à vendre, Bertrange, Bertrange","€ 670,184",Studio,{'superficie': '46\n m²'}
339,Appartements et Appartements-studio dans programme neuf à Bertrange,"€ 612,991 - € 3,112,007",Bertrange,https://www.immotop.lu/annonces/510943/165771/,Venice Consulting SA,"Studio à vendre, Bertrange, Bertrange","€ 670,184",Studio,"{'superficie': '46\n m²', 'bain/douche': '1'}"
340,Appartements et Appartements-studio dans programme neuf à Bertrange,"€ 612,991 - € 3,112,007",Bertrange,https://www.immotop.lu/annonces/510943/165777/,Venice Consulting SA,"Appartement 1 chambre neuf, rez-de-chaussée, Bertrange, Bertrange","€ 717,555",Appartement,"{'chambre/pièce': '1', 'superficie': '43\n m²', 'bain/douche': '1', 'étage': '1'}"
341,Appartements et Appartements-studio dans programme neuf à Bertrange,"€ 612,991 - € 3,112,007",Bertrange,https://www.immotop.lu/annonces/510943/165775/,Venice Consulting SA,"Appartement 1 chambre neuf, rez-de-chaussée, Bertrange, Bertrange","€ 717,555",Appartement,"{'chambre/pièce': '1', 'superficie': '43\n m²', 'bain/douche': '1', 'étage': '1'}"
342,Appartements et Appartements-studio dans programme neuf à Bertrange,"€ 612,991 - € 3,112,007",Bertrange,https://www.immotop.lu/annonces/510943/165779/,Venice Consulting SA,"Appartement 2 chambres neuf, rez-de-chaussée, Bertrange, Bertrange","€ 877,271",Appartement,"{'chambres/pièces': '2', 'superficie': '72\n m²', 'bain/douche': '1', 'étage': 'T'}"
343,Appartements et Appartements-studio dans programme neuf à Bertrange,"€ 612,991 - € 3,112,007",Bertrange,https://www.immotop.lu/annonces/510943/165781/,Venice Consulting SA,"Appartement 1 chambre neuf, rez-de-chaussée, Bertrange, Bertrange","€ 933,531",Appartement,"{'chambre/pièce': '1', 'superficie': '75\n m²', 'bain/douche': '1', 'étage': 'T'}"
344,Appartements et Appartements-studio dans programme neuf à Bertrange,"€ 612,991 - € 3,112,007",Bertrange,https://www.immotop.lu/annonces/510943/165783/,Venice Consulting SA,"Appartement 2 chambres neuf, rez-de-chaussée, Bertrange, Bertrange","€ 1,128,679",Appartement,"{'chambres/pièces': '2', 'superficie': '89\n m²', 'bain/douche': '1', 'étage': '1'}"
345,Appartements et Appartements-studio dans programme neuf à Bertrange,"€ 612,991 - € 3,112,007",Bertrange,https://www.immotop.lu/annonces/510943/165785/,Venice Consulting SA,"Appartement 2 chambres neuf, rez-de-chaussée, Bertrange, Bertrange","€ 1,162,985",Appartement,"{'chambres/pièces': '2', 'superficie': '93\n m²', 'bain/douche': '1', 'étage': '1'}"
346,Appartements et Appartements-studio dans programme neuf à Bertrange,"€ 612,991 - € 3,112,007",Bertrange,https://www.immotop.lu/annonces/510943/165787/,Venice Consulting SA,"Penthouse neuf, 95 m², Bertrange, Bertrange","€ 1,504,630",Penthouse,"{'chambres/pièces': '2', 'superficie': '95\n m²', 'étage': '2'}"
347,Appartements et Appartements-studio dans programme neuf à Bertrange,"€ 612,991 - € 3,112,007",Bertrange,https://www.immotop.lu/annonces/510943/165789/,Venice Consulting SA,"Appartement 3 chambres neuf, rez-de-chaussée, Bertrange, Bertrange","€ 1,516,467",Appartement,"{'chambres/pièces': '3', 'superficie': '121\n m²', 'étage': '1'}"
348,Appartements et Appartements-studio dans programme neuf à Bertrange,"€ 612,991 - € 3,112,007",Bertrange,https://www.immotop.lu/annonces/510943/165791/,Venice Consulting SA,"Penthouse neuf, 125 m², Bertrange, Bertrange","€ 1,977,652",Penthouse,"{'chambres/pièces': '2', 'superficie': '125\n m²', 'étage': '2'}"
349,Appartements et Appartements-studio dans programme neuf à Bertrange,"€ 612,991 - € 3,112,007",Bertrange,https://www.immotop.lu/annonces/510943/165793/,Venice Consulting SA,"Penthouse neuf, 209 m², Bertrange, Bertrange","€ 3,106,879",Penthouse,"{'chambres/pièces': '4', 'superficie': '209\n m²', 'bains/douches': '2', 'étage': '2'}"
350,Appartements et Appartements-studio dans programme neuf à Bertrange,"€ 612,991 - € 3,112,007",Bertrange,https://www.immotop.lu/annonces/510943/165795/,Venice Consulting SA,"Penthouse neuf, 209 m², Bertrange, Bertrange","€ 3,112,007",Penthouse,"{'chambres/pièces': '4', 'superficie': '209\n m²', 'bains/douches': '2', 'étage': '2'}"
351,Maisons plurifamiliales et Villas dans programme neuf à Mamer,"€ 1,920,760 - € 2,617,400",Mamer,https://www.immotop.lu/annonces/510937/165741/,Venice Consulting SA,"Maison jumelée / mitoyenne 234 m², neuve, Mamer, Mamer","€ 1,920,760",Maison jumelée / mitoyenne,"{'chambres/pièces': '5', 'superficie': '234\n m²', 'bains/douches': '2'}"
352,Maisons plurifamiliales et Villas dans programme neuf à Mamer,"€ 1,920,760 - € 2,617,400",Mamer,https://www.immotop.lu/annonces/510937/165743/,Venice Consulting SA,"Villa indépendante, neuve, 194 m², Mamer, Mamer","€ 2,617,400",Villa indépendante,"{'chambres/pièces': '4', 'superficie': '194\n m²', 'bains/douches': '3'}"
353,Appartements et Appartements-studio dans programme neuf à Bertrange,"€ 550,000 - € 2,988,400",Bertrange,https://www.immotop.lu/annonces/69461/161061/,SOLUM REAL ESTATE S.à r.l.,"Studio a laangert, Bertrange, Bertrange","€ 550,000",Studio,{'superficie': '41\n m²'}
354,Appartements et Appartements-studio dans programme neuf à Bertrange,"€ 550,000 - € 2,988,400",Bertrange,https://www.immotop.lu/annonces/69461/167809/,SOLUM REAL ESTATE S.à r.l.,"Studio a laangert, Bertrange, Bertrange","€ 770,000",Studio,"{'superficie': '55\n m²', 'bain/douche': '1'}"
355,Appartements et Appartements-studio dans programme neuf à Bertrange,"€ 550,000 - € 2,988,400",Bertrange,https://www.immotop.lu/annonces/69461/155639/,SOLUM REAL ESTATE S.à r.l.,"Appartement 1 chambre a laangert, Bertrange, Bertrange","€ 868,104",Appartement,"{'chambre/pièce': '1', 'superficie': '62\n m²', 'bain/douche': '1', 'étage': '1'}"
356,Appartements et Appartements-studio dans programme neuf à Bertrange,"€ 550,000 - € 2,988,400",Bertrange,https://www.immotop.lu/annonces/69461/146575/,SOLUM REAL ESTATE S.à r.l.,"Appartement 2 chambres a laangert, Bertrange, Bertrange","€ 895,000",Appartement,"{'chambres/pièces': '2', 'superficie': '79\n m²', 'bain/douche': '1', 'étage': '2'}"
357,Appartements et Appartements-studio dans programme neuf à Bertrange,"€ 550,000 - € 2,988,400",Bertrange,https://www.immotop.lu/annonces/69461/25355/,SOLUM REAL ESTATE S.à r.l.,"Appartement 1 chambre a laangert, Bertrange, Bertrange","€ 1,042,449",Appartement,"{'chambre/pièce': '1', 'superficie': '63\n m²', 'bain/douche': '1', 'étage': 'T'}"
358,Appartements et Appartements-studio dans programme neuf à Bertrange,"€ 550,000 - € 2,988,400",Bertrange,https://www.immotop.lu/annonces/69461/167811/,SOLUM REAL ESTATE S.à r.l.,"Appartement 2 chambres a laangert, Bertrange, Bertrange","€ 1,448,000",Appartement,"{'chambres/pièces': '2', 'superficie': '88\n m²', 'bain/douche': '1', 'étage': '2'}"
359,Appartements et Appartements-studio dans programme neuf à Bertrange,"€ 550,000 - € 2,988,400",Bertrange,https://www.immotop.lu/annonces/69461/26431/,SOLUM REAL ESTATE S.à r.l.,"Appartement 3 chambres a laangert, Bertrange, Bertrange","€ 1,765,532",Appartement,"{'chambres/pièces': '3', 'superficie': '119\n m²', 'bains/douches': '2', 'étage': '1'}"
360,Appartements et Appartements-studio dans programme neuf à Bertrange,"€ 550,000 - € 2,988,400",Bertrange,https://www.immotop.lu/annonces/69461/25707/,SOLUM REAL ESTATE S.à r.l.,"Penthouse a laangert, Bertrange, Bertrange","€ 2,988,400",Penthouse,"{'chambres/pièces': '4', 'superficie': '168\n m²', 'bains/douches': '3', 'étage': '3'}"
361,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 584,723 - € 2,477,200",Luxembourg,https://www.immotop.lu/annonces/524407/170181/,Calteux S.àr.l. Société Immobilière,"Studio 8, rue des Pommiers, Cents, Luxembourg","€ 584,723",Studio,{'superficie': '38\n m²'}
362,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 584,723 - € 2,477,200",Luxembourg,https://www.immotop.lu/annonces/524407/170183/,Calteux S.àr.l. Société Immobilière,"Studio 8, rue des Pommiers, Cents, Luxembourg","€ 644,174",Studio,{'superficie': '38\n m²'}
363,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 584,723 - € 2,477,200",Luxembourg,https://www.immotop.lu/annonces/524407/170185/,Calteux S.àr.l. Société Immobilière,"Studio 8, rue des Pommiers, Cents, Luxembourg","€ 644,583",Studio,{'superficie': '38\n m²'}
364,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 584,723 - € 2,477,200",Luxembourg,https://www.immotop.lu/annonces/524407/170187/,Calteux S.àr.l. Société Immobilière,"Appartement 1 chambre 8, rue des Pommiers, Cents, Luxembourg","€ 719,719",Appartement,"{'chambre/pièce': '1', 'superficie': '45\n m²', 'étage': 'T'}"
365,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 584,723 - € 2,477,200",Luxembourg,https://www.immotop.lu/annonces/524407/170189/,Calteux S.àr.l. Société Immobilière,"Appartement 1 chambre 8, rue des Pommiers, Cents, Luxembourg","€ 728,993",Appartement,"{'chambre/pièce': '1', 'superficie': '45\n m²', 'étage': 'T'}"
